Team, GamesPlayed, Wins, Losses, Ties, PCT, HammerEfficiency, StealDefence, StealEfficiency, ForceEfficiency, BlankEnds, BlankEnds/Game, ExtraEndHammer, ExtraEndSteal, Ends, PointsFor, PointsAgainst, PointsFor/Game, PointsAgainst/Game, AvgDiff, HammerPF/E, HammerPA/E, NoHammerPF/E, NoHammerPA/E, EndsFor/Game, EndsAgainst/Game, PointsFor/End, PointsAgainst/End 
Mike Foster, 14, 6, 8, 0, 0.429, 0.30, 0.25, 0.26, 0.50, 6, 0.78, 0, 0, 102, 72, 78, 7.06, 7.65, -0.59, 0.98, 0.39, 0.33, 1.28, 4.80, 4.41, 1.47, 1.73 
Dean Fotti, 6, 0, 6, 0, 0.000, 0.24, 0.60, 0.22, 0.43, 0, 0.00, 0, 0, 43, 23, 48, 5.35, 11.16, -5.81, 0.72, 0.96, 0.28, 1.33, 3.26, 6.74, 1.64, 1.66 
Michael Fournier, 45, 24, 21, 0, 0.533, 0.33, 0.29, 0.31, 0.45, 8, 0.81, 0, 0, 308, 239, 238, 7.76, 7.73, 0.03, 1.13, 0.45, 0.47, 1.05, 4.71, 4.48, 1.65, 1.72 
Jace Freeman, 39, 21, 18, 0, 0.538, 0.37, 0.26, 0.27, 0.47, 28, 1.75, 0, 0, 269, 186, 181, 6.91, 6.73, 0.19, 0.99, 0.34, 0.37, 1.03, 4.09, 4.16, 1.69, 1.62 
Rhett Friesz, 10, 6, 4, 0, 0.600, 0.27, 0.21, 0.30, 0.57, 1, 0.37, 0, 0, 81, 62, 57, 7.65, 7.04, 0.62, 1.08, 0.34, 0.49, 1.02, 5.19, 4.44, 1.48, 1.58 
Kaito Fujii, 13, 10, 2, 1, 0.833, 0.31, 0.25, 0.49, 0.63, 5, 0.95, 0, 0, 95, 89, 48, 9.37, 5.05, 4.32, 1.13, 0.33, 0.80, 0.64, 5.47, 3.58, 1.71, 1.41 
Masaki Fujimura, 5, 3, 2, 0, 0.600, 0.20, 0.29, 0.19, 0.91, 4, 1.50, 0, 0, 40, 21, 20, 5.25, 5.00, 0.25, 0.75, 0.29, 0.19, 0.81, 4.00, 4.50, 1.31, 1.11 
Ian Gagnon, 5, 1, 4, 0, 0.200, 0.16, 0.45, 0.38, 0.40, 1, 0.28, 0, 0, 36, 21, 35, 5.83, 9.72, -3.89, 0.70, 0.70, 0.44, 1.31, 4.44, 5.28, 1.31, 1.84 
Pascal Gagnon, 9, 4, 5, 0, 0.444, 0.22, 0.34, 0.25, 0.45, 5, 1.76, 0, 0, 68, 45, 53, 6.62, 7.79, -1.18, 0.78, 0.50, 0.56, 1.03, 3.68, 4.56, 1.80, 1.71 
Juraj Gallo, 7, 4, 3, 0, 0.571, 0.43, 0.33, 0.21, 0.58, 5, 1.45, 0, 0, 62, 47, 40, 7.58, 6.45, 1.13, 1.06, 0.36, 0.41, 0.97, 3.71, 4.84, 2.04, 1.33 
Ben Gamble, 18, 9, 9, 0, 0.500, 0.36, 0.31, 0.29, 0.57, 8, 0.91, 0, 0, 132, 100, 92, 7.58, 6.97, 0.61, 1.01, 0.42, 0.43, 1.05, 4.55, 4.55, 1.67, 1.53 
Gontzal Garcia, 14, 7, 7, 0, 0.500, 0.28, 0.29, 0.28, 0.40, 6, 0.80, 0, 0, 112, 80, 101, 7.14, 9.02, -1.88, 0.98, 0.54, 0.42, 1.30, 4.55, 4.64, 1.57, 1.94 
Mathias Genner, 35, 16, 19, 0, 0.457, 0.34, 0.30, 0.24, 0.51, 12, 0.92, 0, 1.0, 260, 185, 204, 7.12, 7.85, -0.73, 1.07, 0.43, 0.35, 1.15, 4.27, 4.81, 1.67, 1.63 
Jasmin Gibeau, 30, 20, 10, 0, 0.667, 0.39, 0.29, 0.30, 0.50, 9, 1.08, 0, 0, 223, 177, 149, 7.94, 6.68, 1.26, 1.15, 0.36, 0.45, 0.96, 4.62, 4.30, 1.72, 1.55 
Leandre Girard, 12, 4, 8, 0, 0.333, 0.29, 0.39, 0.18, 0.50, 4, 0.63, 0, 0, 79, 49, 81, 6.20, 10.25, -4.05, 0.87, 0.74, 0.27, 1.42, 3.80, 5.57, 1.63, 1.84 
Paul Godward, 3, 0, 3, 0, 0.000, 0.17, 0.58, 0.13, 0.57, 0, 0.00, 0, 0, 20, 9, 22, 4.50, 11.00, -6.50, 0.67, 0.83, 0.13, 1.50, 3.00, 7.00, 1.50, 1.57 
Dale Goehring, 6, 1, 5, 0, 0.167, 0.21, 0.36, 0.25, 0.43, 3, 1.52, 0, 0, 46, 25, 42, 5.43, 9.13, -3.70, 0.77, 0.64, 0.33, 1.17, 3.70, 4.78, 1.47, 1.91 
Phil Gorveatt, 8, 5, 3, 0, 0.625, 0.42, 0.28, 0.26, 0.39, 1, 0.58, 0, 0, 52, 46, 43, 8.85, 8.27, 0.58, 1.48, 0.36, 0.33, 1.26, 4.62, 4.81, 1.92, 1.72 
Phil Goschnick, 3, 1, 2, 0, 0.333, 0.08, 0.54, 0.25, 0.67, 0, 0.00, 0, 0, 21, 11, 19, 5.24, 9.05, -3.81, 0.69, 0.77, 0.25, 1.13, 3.81, 6.19, 1.38, 1.46 
Wouter Gosgens, 76, 40, 36, 0, 0.526, 0.38, 0.22, 0.27, 0.50, 29, 1.07, 1.0, 0.3333333333333333, 578, 452, 395, 7.82, 6.83, 0.99, 1.18, 0.31, 0.40, 1.04, 4.71, 4.22, 1.66, 1.62 
Simon Granbom, 20, 11, 9, 0, 0.550, 0.38, 0.30, 0.32, 0.45, 5, 0.50, 0, 0, 139, 124, 101, 8.92, 7.27, 1.65, 1.20, 0.36, 0.54, 1.14, 4.89, 4.60, 1.82, 1.58 
Callum Grant, 7, 0, 7, 0, 0.000, 0.21, 0.36, 0.10, 0.22, 8, 2.46, 0, 0, 65, 27, 55, 4.15, 8.46, -4.31, 0.61, 0.50, 0.17, 1.28, 2.77, 4.77, 1.50, 1.77 
Sean Grassie, 37, 18, 19, 0, 0.486, 0.35, 0.28, 0.18, 0.51, 6, 0.89, 0, 0, 235, 170, 181, 7.23, 7.70, -0.47, 1.22, 0.39, 0.24, 1.14, 4.21, 4.89, 1.72, 1.57 
James Grattan, 48, 31, 17, 0, 0.646, 0.36, 0.30, 0.28, 0.61, 9, 0.93, 0, 0, 355, 282, 247, 7.94, 6.96, 0.99, 1.17, 0.46, 0.43, 0.93, 4.65, 4.42, 1.71, 1.57 
Mathieu Gravel, 17, 7, 10, 0, 0.412, 0.25, 0.31, 0.30, 0.47, 10, 0.95, 0, 0, 137, 89, 115, 6.50, 8.39, -1.90, 0.86, 0.49, 0.42, 1.21, 4.31, 4.74, 1.51, 1.77 
Steve Gregg, 5, 2, 3, 0, 0.400, 0.38, 0.44, 0.23, 0.40, 0, 0.00, 0, 0, 29, 23, 36, 7.93, 12.41, -4.48, 1.13, 0.81, 0.38, 1.77, 4.14, 5.86, 1.92, 2.12 
Mason Guentzel, 24, 11, 13, 0, 0.458, 0.34, 0.32, 0.29, 0.58, 8, 0.85, 0, 1.0, 189, 139, 145, 7.35, 7.67, -0.32, 1.08, 0.56, 0.38, 0.98, 4.44, 4.71, 1.65, 1.63 
Jeff Guignard, 16, 7, 9, 0, 0.438, 0.26, 0.28, 0.21, 0.58, 10, 1.37, 1.0, 0, 124, 72, 98, 5.81, 7.90, -2.10, 0.85, 0.45, 0.26, 1.19, 4.03, 4.60, 1.44, 1.72 
Brad Gushue, 60, 44, 16, 0, 0.733, 0.48, 0.13, 0.28, 0.63, 31, 1.46, 1.0, 0, 465, 394, 236, 8.47, 5.08, 3.40, 1.32, 0.17, 0.43, 0.80, 4.92, 3.61, 1.72, 1.40 
Al Hackner, 17, 12, 5, 0, 0.706, 0.38, 0.25, 0.36, 0.71, 3, 0.70, 1.0, 1.0, 114, 106, 63, 9.30, 5.53, 3.77, 1.36, 0.36, 0.56, 0.72, 5.18, 4.12, 1.80, 1.34 
Doug Hamilton, 4, 1, 3, 0, 0.250, 0.21, 0.33, 0.23, 0.30, 1, 0.36, 0, 0, 28, 20, 31, 7.14, 11.07, -3.93, 1.07, 0.53, 0.31, 1.77, 4.29, 5.36, 1.67, 2.07 
Dylan Hancock, 13, 4, 9, 0, 0.308, 0.30, 0.30, 0.11, 0.44, 0, 0.62, 0, 0, 97, 62, 89, 6.39, 9.18, -2.78, 1.08, 0.50, 0.17, 1.36, 4.12, 5.26, 1.55, 1.75 
Matias Hanninen, 4, 0, 4, 0, 0.000, 0.20, 0.36, 0.17, 0.44, 1, 2.41, 0, 0, 29, 11, 28, 3.79, 9.66, -5.86, 0.73, 0.91, 0.17, 1.00, 3.10, 4.48, 1.22, 2.15 
Matias Hanninen, 4, 0, 4, 0, 0.000, 0.20, 0.36, 0.17, 0.44, 1, 2.41, 0, 0, 29, 11, 28, 3.79, 9.66, -5.86, 0.73, 0.91, 0.17, 1.00, 3.10, 4.48, 1.22, 2.15 
Brody Hanson, 15, 3, 12, 0, 0.200, 0.22, 0.39, 0.24, 0.44, 6, 0.96, 0, 0, 115, 68, 107, 5.91, 9.30, -3.39, 0.81, 0.63, 0.31, 1.31, 3.91, 5.13, 1.51, 1.81 
Tyler Harris, 10, 5, 5, 0, 0.500, 0.27, 0.39, 0.32, 0.36, 1, 0.24, 0, 0, 84, 67, 72, 7.98, 8.57, -0.60, 1.07, 0.52, 0.47, 1.26, 4.64, 5.12, 1.72, 1.67 
Andreas Harstad, 37, 19, 18, 0, 0.514, 0.35, 0.25, 0.31, 0.44, 15, 1.05, 1.0, 0, 257, 192, 187, 7.47, 7.28, 0.19, 1.11, 0.36, 0.42, 1.07, 4.63, 4.32, 1.61, 1.68 
Kody Hartung, 23, 15, 8, 0, 0.652, 0.40, 0.24, 0.28, 0.63, 14, 1.61, 0, 0, 174, 132, 96, 7.59, 5.52, 2.07, 1.08, 0.28, 0.44, 0.82, 4.37, 4.02, 1.74, 1.37 
Caden Hebert, 27, 20, 7, 0, 0.741, 0.43, 0.26, 0.35, 0.75, 7, 0.65, 0, 0, 201, 201, 113, 10.00, 5.62, 4.38, 1.32, 0.34, 0.68, 0.78, 5.07, 4.28, 1.97, 1.31 
Simon Hebert, 3, 0, 3, 0, 0.000, 0.36, 0.33, 0.09, 0.38, 1, 1.30, 0, 0, 23, 14, 19, 6.09, 8.26, -2.17, 1.08, 0.42, 0.09, 1.27, 3.48, 5.22, 1.75, 1.58 
Cory Heggestad, 6, 2, 4, 0, 0.333, 0.08, 0.71, 0.56, 0.50, 1, 0.67, 0, 0, 30, 19, 27, 6.33, 9.00, -2.67, 0.29, 1.21, 0.94, 0.63, 4.00, 5.33, 1.58, 1.69 
Josh Heidt, 26, 11, 15, 0, 0.423, 0.22, 0.45, 0.34, 0.58, 6, 1.24, 0, 0, 177, 112, 124, 6.33, 7.01, -0.68, 0.79, 0.59, 0.48, 0.81, 4.12, 4.63, 1.53, 1.51 
Mitch Heidt, 19, 9, 10, 0, 0.474, 0.35, 0.29, 0.32, 0.55, 2, 0.72, 0, 0.0, 139, 103, 101, 7.41, 7.27, 0.14, 1.19, 0.44, 0.38, 0.96, 4.82, 4.46, 1.54, 1.63 
Stefan Heilmann, 5, 1, 4, 0, 0.200, 0.28, 0.33, 0.24, 0.36, 0, 0.57, 0, 0, 35, 24, 32, 6.86, 9.14, -2.29, 1.11, 0.56, 0.24, 1.29, 4.57, 4.86, 1.50, 1.88 
PaweÅ Hertman, 20, 7, 13, 0, 0.350, 0.27, 0.33, 0.26, 0.56, 8, 1.15, 0.0, 0, 148, 95, 112, 6.42, 7.57, -1.15, 0.88, 0.53, 0.40, 0.99, 4.12, 4.73, 1.56, 1.60 
Jaxon Hiebert, 14, 7, 7, 0, 0.500, 0.32, 0.27, 0.16, 0.53, 0, 0.38, 0, 0, 106, 79, 84, 7.45, 7.92, -0.47, 1.21, 0.39, 0.22, 1.24, 4.62, 5.00, 1.61, 1.58 
Kohsuke Hirata, 58, 36, 22, 0, 0.621, 0.44, 0.19, 0.28, 0.54, 23, 1.34, 0.5, 0, 374, 313, 232, 8.37, 6.20, 2.17, 1.28, 0.26, 0.44, 0.94, 4.71, 3.96, 1.78, 1.57 
Daniel Hocevar, 25, 8, 17, 0, 0.320, 0.28, 0.32, 0.30, 0.47, 11, 0.70, 0, 0.0, 185, 122, 144, 6.59, 7.78, -1.19, 0.88, 0.45, 0.41, 1.15, 4.43, 4.86, 1.49, 1.60 
Marco Hoesli, 73, 41, 32, 0, 0.562, 0.37, 0.23, 0.32, 0.50, 31, 0.97, 0, 0.0, 525, 400, 356, 7.62, 6.78, 0.84, 1.09, 0.30, 0.47, 1.01, 4.78, 4.25, 1.59, 1.60 
Matthaus Hofer, 10, 2, 8, 0, 0.200, 0.26, 0.32, 0.21, 0.41, 4, 1.04, 0, 0, 77, 50, 72, 6.49, 9.35, -2.86, 0.97, 0.63, 0.33, 1.23, 3.90, 5.06, 1.67, 1.85 
Brandt Holt, 16, 3, 13, 0, 0.188, 0.32, 0.30, 0.15, 0.48, 3, 0.96, 0.0, 0, 125, 78, 101, 6.24, 8.08, -1.84, 1.05, 0.41, 0.19, 1.21, 4.00, 5.04, 1.56, 1.60 
Hiroyuki Honda, 16, 5, 11, 0, 0.313, 0.25, 0.43, 0.29, 0.38, 7, 1.11, 0.0, 0, 108, 72, 95, 6.67, 8.80, -2.13, 0.80, 0.63, 0.50, 1.19, 3.80, 5.09, 1.76, 1.73 
Anton Hood, 37, 16, 21, 0, 0.432, 0.34, 0.27, 0.30, 0.49, 20, 1.06, 0, 0.0, 273, 212, 185, 7.77, 6.78, 0.99, 1.04, 0.35, 0.50, 1.02, 4.47, 4.47, 1.74, 1.52 
Tanner Horgan, 37, 25, 12, 0, 0.676, 0.51, 0.15, 0.28, 0.60, 18, 1.67, 1.0, 0.3333333333333333, 270, 231, 145, 8.56, 5.37, 3.19, 1.32, 0.23, 0.46, 0.80, 4.78, 3.56, 1.79, 1.51 
Lukas Hostmaelingen, 46, 27, 19, 0, 0.587, 0.41, 0.19, 0.24, 0.61, 23, 1.09, 0, 0.0, 350, 259, 242, 7.40, 6.91, 0.49, 1.17, 0.33, 0.30, 1.06, 4.57, 4.34, 1.62, 1.59 
Glenn Howard, 49, 29, 20, 0, 0.592, 0.41, 0.17, 0.23, 0.64, 32, 1.43, 0, 0.0, 377, 295, 228, 7.82, 6.05, 1.78, 1.20, 0.21, 0.35, 1.01, 4.51, 4.06, 1.74, 1.49 
Karel Hradec, 5, 3, 2, 0, 0.600, 0.38, 0.31, 0.32, 0.70, 3, 1.71, 0, 0, 35, 27, 19, 7.71, 5.43, 2.29, 0.94, 0.31, 0.63, 0.74, 4.00, 4.29, 1.93, 1.27 
Greg Huffman, 20, 2, 18, 0, 0.100, 0.16, 0.40, 0.21, 0.34, 14, 1.43, 0, 1.0, 133, 60, 141, 4.51, 10.60, -6.09, 0.56, 0.64, 0.31, 1.60, 3.23, 5.34, 1.40, 1.99 
Ben Hughes, 6, 3, 3, 0, 0.500, 0.47, 0.32, 0.48, 0.42, 2, 0.68, 0, 0, 44, 38, 34, 8.64, 7.73, 0.91, 1.11, 0.63, 0.68, 0.88, 5.23, 4.09, 1.65, 1.89 
Matthew Hunt, 7, 1, 6, 0, 0.143, 0.23, 0.44, 0.21, 0.35, 2, 0.71, 0, 0, 56, 32, 55, 5.71, 9.82, -4.11, 0.78, 0.69, 0.29, 1.38, 3.75, 5.54, 1.52, 1.77 
Rayad Husain, 18, 1, 17, 0, 0.056, 0.10, 0.53, 0.19, 0.15, 3, 0.46, 0, 0, 109, 47, 160, 4.31, 14.68, -10.37, 0.59, 1.11, 0.19, 2.02, 3.30, 6.24, 1.31, 2.35 
Al Hutchinson, 4, 1, 3, 0, 0.250, 0.25, 0.42, 0.42, 0.00, 0, 0.00, 0, 0, 24, 20, 24, 8.33, 10.00, -1.67, 0.92, 0.67, 0.75, 1.33, 5.00, 5.00, 1.67, 2.00 
Steve Irwin, 27, 14, 13, 0, 0.519, 0.26, 0.33, 0.27, 0.63, 5, 0.82, 0, 0, 159, 109, 117, 6.86, 7.36, -0.50, 0.95, 0.48, 0.41, 1.00, 4.40, 4.78, 1.56, 1.54 
Jan Iseli, 63, 29, 34, 0, 0.460, 0.30, 0.29, 0.24, 0.48, 20, 0.84, 0, 0, 427, 304, 332, 7.12, 7.78, -0.66, 1.04, 0.37, 0.36, 1.22, 4.33, 4.82, 1.64, 1.61 
Yuun Ishimura, 12, 5, 7, 0, 0.417, 0.24, 0.35, 0.35, 0.17, 7, 0.94, 0, 0, 85, 56, 79, 6.59, 9.29, -2.71, 0.79, 0.52, 0.49, 1.46, 4.35, 4.71, 1.51, 1.98 
Jason Jacobson, 27, 16, 11, 0, 0.593, 0.40, 0.26, 0.23, 0.56, 8, 1.34, 0.0, 0, 201, 143, 142, 7.11, 7.06, 0.05, 1.13, 0.43, 0.35, 0.95, 4.33, 4.33, 1.64, 1.63 
Ryan Jacques, 50, 25, 25, 0, 0.500, 0.45, 0.25, 0.24, 0.56, 12, 1.00, 0, 0, 351, 287, 264, 8.18, 7.52, 0.66, 1.29, 0.38, 0.38, 1.10, 4.53, 4.47, 1.81, 1.68 
Andres Jakobson, 11, 4, 7, 0, 0.364, 0.31, 0.40, 0.26, 0.48, 2, 0.70, 0.0, 0.0, 86, 64, 73, 7.44, 8.49, -1.05, 1.04, 0.70, 0.38, 1.03, 4.19, 5.12, 1.78, 1.66 
Blair Jay, 8, 2, 6, 0, 0.250, 0.35, 0.33, 0.17, 0.35, 2, 0.48, 0, 0, 62, 39, 58, 6.29, 9.35, -3.06, 1.03, 0.42, 0.17, 1.52, 4.03, 5.48, 1.56, 1.71 
Jared Jenkins, 31, 16, 15, 0, 0.516, 0.38, 0.24, 0.24, 0.51, 17, 1.51, 0, 0, 252, 197, 159, 7.82, 6.31, 1.51, 1.18, 0.29, 0.39, 0.97, 4.33, 4.17, 1.81, 1.51 
ByeongJin Jeong, 12, 3, 9, 0, 0.250, 0.26, 0.33, 0.17, 0.48, 4, 1.07, 0, 0, 84, 48, 68, 5.71, 8.10, -2.38, 0.84, 0.35, 0.29, 1.29, 3.81, 5.12, 1.50, 1.58 
Manuel Jermann, 49, 14, 35, 0, 0.286, 0.30, 0.27, 0.23, 0.35, 21, 1.27, 0, 0, 354, 231, 302, 6.53, 8.53, -2.01, 1.02, 0.44, 0.31, 1.24, 4.10, 4.63, 1.59, 1.84 
Dean Joanisse, 11, 5, 6, 0, 0.455, 0.49, 0.24, 0.27, 0.45, 1, 0.46, 0, 0.0, 87, 74, 78, 8.51, 8.97, -0.46, 1.45, 0.45, 0.39, 1.24, 4.71, 4.83, 1.80, 1.86 
Rob Johnson, 22, 6, 16, 0, 0.273, 0.35, 0.37, 0.11, 0.49, 7, 0.93, 0, 0, 162, 97, 152, 5.99, 9.38, -3.40, 0.97, 0.54, 0.15, 1.42, 3.52, 5.56, 1.70, 1.69 
Dylan Johnston, 27, 15, 12, 0, 0.556, 0.29, 0.27, 0.27, 0.57, 12, 1.35, 0, 1.0, 192, 124, 134, 6.46, 6.98, -0.52, 0.95, 0.44, 0.34, 0.96, 4.38, 4.27, 1.48, 1.63 
Denis Jolin, 7, 2, 5, 0, 0.286, 0.21, 0.37, 0.18, 0.33, 3, 1.22, 0, 0, 49, 26, 46, 5.31, 9.39, -4.08, 0.74, 0.56, 0.27, 1.41, 3.67, 5.10, 1.44, 1.84 
Ethan Jones, 18, 3, 15, 0, 0.167, 0.24, 0.44, 0.14, 0.39, 5, 0.82, 0, 0, 122, 64, 126, 5.25, 10.33, -5.08, 0.72, 0.76, 0.24, 1.42, 3.44, 5.74, 1.52, 1.80 
Scott Jones, 26, 14, 12, 0, 0.538, 0.36, 0.20, 0.27, 0.53, 10, 1.16, 0, 0, 198, 139, 137, 7.02, 6.92, 0.10, 1.12, 0.29, 0.33, 1.05, 4.65, 4.19, 1.51, 1.65 
Austin Kadlec, 4, 1, 3, 0, 0.250, 0.25, 0.67, 0.40, 0.40, 0, 0.45, 0, 0, 22, 11, 31, 5.00, 14.09, -9.09, 0.58, 1.58, 0.40, 1.20, 3.64, 5.91, 1.38, 2.38 
Dustin Kalthoff, 44, 28, 16, 0, 0.636, 0.42, 0.23, 0.29, 0.58, 17, 1.32, 0, 0, 327, 253, 198, 7.74, 6.06, 1.68, 1.18, 0.26, 0.41, 0.92, 4.68, 4.01, 1.65, 1.51 
Junpei Kanda, 4, 2, 2, 0, 0.500, 0.38, 0.39, 0.40, 0.40, 5, 2.14, 0, 0, 28, 17, 17, 6.07, 6.07, 0.00, 0.67, 0.50, 0.50, 0.80, 3.57, 4.29, 1.70, 1.42 
Benny Kapp, 63, 36, 27, 0, 0.571, 0.49, 0.23, 0.26, 0.55, 34, 1.01, 1.0, 0, 466, 383, 311, 8.22, 6.67, 1.55, 1.24, 0.30, 0.36, 1.07, 4.57, 4.42, 1.80, 1.51 
Ugurcan Karagoz, 16, 6, 10, 0, 0.375, 0.37, 0.21, 0.22, 0.46, 4, 0.77, 0.0, 0.0, 130, 89, 106, 6.85, 8.15, -1.31, 1.11, 0.31, 0.30, 1.26, 4.54, 4.69, 1.51, 1.74 
Yutaro Kasai, 12, 5, 7, 0, 0.417, 0.20, 0.35, 0.33, 0.40, 5, 1.01, 0, 1.0, 89, 56, 69, 6.29, 7.75, -1.46, 0.78, 0.46, 0.47, 1.12, 4.38, 4.61, 1.44, 1.68 
Connor Kauffman, 25, 12, 13, 0, 0.480, 0.23, 0.36, 0.34, 0.53, 11, 1.24, 0, 0, 137, 88, 113, 6.42, 8.25, -1.82, 0.75, 0.58, 0.52, 1.11, 4.23, 4.53, 1.52, 1.82 
Kantaro Kawano, 12, 4, 8, 0, 0.333, 0.23, 0.28, 0.21, 0.32, 4, 0.74, 0, 0, 81, 52, 79, 6.42, 9.75, -3.33, 0.93, 0.53, 0.32, 1.47, 4.32, 4.94, 1.49, 1.98 
Mark Kean, 48, 27, 21, 0, 0.563, 0.39, 0.25, 0.29, 0.55, 27, 1.40, 1.0, 0, 350, 275, 223, 7.86, 6.37, 1.49, 1.05, 0.33, 0.52, 0.94, 4.46, 4.14, 1.76, 1.54 
Kalle Kiiskinen, 24, 9, 15, 0, 0.375, 0.25, 0.38, 0.30, 0.53, 2, 0.56, 0, 0, 180, 122, 143, 6.78, 7.94, -1.17, 0.93, 0.57, 0.44, 1.00, 4.44, 5.00, 1.53, 1.59 
Hakjun Kim, 10, 1, 9, 0, 0.100, 0.19, 0.43, 0.19, 0.23, 4, 0.91, 0, 0, 77, 40, 80, 5.19, 10.39, -5.19, 0.70, 0.63, 0.26, 1.65, 3.64, 5.45, 1.43, 1.90 
Hongkeon Kim, 3, 0, 3, 0, 0.000, 0.09, 0.50, 0.00, 0.17, 1, 1.05, 0, 0, 19, 6, 28, 3.16, 14.74, -11.58, 0.50, 1.33, 0.00, 1.71, 2.63, 6.32, 1.20, 2.33 
Soo-Hyuk Kim, 23, 12, 11, 0, 0.522, 0.36, 0.21, 0.28, 0.51, 15, 1.72, 0, 0, 186, 140, 114, 7.53, 6.13, 1.40, 1.02, 0.31, 0.51, 0.89, 4.41, 3.87, 1.71, 1.58 
Jayden King, 63, 36, 27, 0, 0.571, 0.38, 0.27, 0.29, 0.46, 24, 1.13, 0, 0.0, 459, 360, 327, 7.84, 7.12, 0.72, 1.14, 0.36, 0.44, 1.05, 4.55, 4.31, 1.72, 1.65 
Jay Kinnaird, 5, 0, 5, 0, 0.000, 0.00, 0.70, 0.11, 0.43, 0, 0.53, 0, 0, 19, 5, 24, 2.63, 12.63, -10.00, 0.30, 1.00, 0.22, 1.56, 2.11, 7.37, 1.25, 1.71 
Ben Kinney, 4, 0, 4, 0, 0.000, 0.13, 0.60, 0.25, 0.44, 0, 0.00, 0, 0, 27, 15, 47, 5.56, 17.41, -11.85, 0.53, 1.60, 0.58, 1.92, 3.33, 6.67, 1.67, 2.61 
Rylan Kleiter, 75, 45, 30, 0, 0.600, 0.41, 0.20, 0.24, 0.61, 26, 1.29, 0.5, 1.0, 558, 418, 361, 7.49, 6.47, 1.02, 1.20, 0.29, 0.36, 0.96, 4.53, 4.18, 1.65, 1.55 
Lukas Klima, 52, 27, 25, 0, 0.519, 0.35, 0.26, 0.28, 0.56, 13, 0.61, 0.0, 0, 379, 295, 264, 7.78, 6.97, 0.82, 1.15, 0.37, 0.40, 1.03, 4.78, 4.62, 1.63, 1.51 
Emerson Klimpke, 31, 14, 17, 0, 0.452, 0.32, 0.26, 0.25, 0.42, 6, 1.13, 0, 0, 222, 164, 169, 7.39, 7.61, -0.23, 1.22, 0.38, 0.34, 1.08, 4.46, 4.41, 1.66, 1.72 
Rob Kluke, 7, 2, 5, 0, 0.286, 0.29, 0.33, 0.28, 0.44, 0, 0.43, 0, 0, 46, 28, 36, 6.09, 7.83, -1.74, 0.95, 0.43, 0.32, 1.08, 4.57, 5.00, 1.33, 1.57 
Kelly Knapp, 45, 37, 8, 0, 0.822, 0.45, 0.17, 0.29, 0.62, 23, 1.23, 0, 0, 332, 296, 182, 8.92, 5.48, 3.43, 1.33, 0.23, 0.44, 0.88, 5.00, 3.77, 1.78, 1.46 
Shunta Kobayashi, 16, 9, 7, 0, 0.563, 0.43, 0.26, 0.28, 0.44, 4, 1.05, 1.0, 0, 114, 90, 87, 7.89, 7.63, 0.26, 1.21, 0.43, 0.43, 1.05, 4.56, 4.39, 1.73, 1.74 
Syunta Kobayashi, 16, 9, 7, 0, 0.563, 0.43, 0.26, 0.28, 0.44, 4, 1.05, 1.0, 0, 114, 90, 87, 7.89, 7.63, 0.26, 1.21, 0.43, 0.43, 1.05, 4.56, 4.39, 1.73, 1.74 
Craig Kochan, 6, 3, 3, 0, 0.500, 0.44, 0.28, 0.17, 0.50, 0, 0.83, 0, 0, 36, 29, 31, 8.06, 8.61, -0.56, 1.44, 0.44, 0.17, 1.28, 4.44, 4.72, 1.81, 1.82 
Jamie Koe, 22, 14, 8, 0, 0.636, 0.33, 0.28, 0.24, 0.66, 5, 0.99, 1.0, 0, 182, 134, 120, 7.36, 6.59, 0.77, 1.16, 0.40, 0.33, 0.90, 4.45, 4.56, 1.65, 1.45 
Kevin Koe, 74, 45, 29, 0, 0.608, 0.41, 0.14, 0.21, 0.56, 35, 1.51, 0.5, 0.0, 577, 414, 356, 7.18, 6.17, 1.01, 1.22, 0.21, 0.28, 0.97, 4.52, 3.97, 1.59, 1.55 
Jared Kolomaya, 31, 19, 12, 0, 0.613, 0.38, 0.27, 0.33, 0.48, 8, 0.63, 0, 0, 224, 199, 158, 8.88, 7.05, 1.83, 1.28, 0.39, 0.50, 1.02, 4.96, 4.42, 1.79, 1.60 
Andrew Komlodi, 11, 5, 6, 0, 0.455, 0.29, 0.29, 0.31, 0.45, 1, 0.34, 0, 0, 87, 68, 76, 7.82, 8.74, -0.92, 1.05, 0.50, 0.53, 1.22, 4.94, 4.71, 1.58, 1.85 
Parker Konschuh, 20, 6, 14, 0, 0.300, 0.26, 0.29, 0.25, 0.48, 11, 1.26, 0, 0, 151, 93, 117, 6.16, 7.75, -1.59, 0.86, 0.39, 0.35, 1.19, 4.17, 4.57, 1.48, 1.70 
Bruce Korte, 9, 7, 2, 0, 0.778, 0.52, 0.08, 0.42, 0.65, 3, 0.70, 0, 0, 57, 62, 34, 10.88, 5.96, 4.91, 1.65, 0.27, 0.61, 0.87, 5.96, 3.33, 1.82, 1.79 
Warren Kozak, 26, 10, 16, 0, 0.385, 0.37, 0.27, 0.25, 0.42, 13, 1.16, 0, 0, 190, 128, 157, 6.74, 8.26, -1.53, 0.99, 0.47, 0.36, 1.18, 4.21, 4.63, 1.60, 1.78 
