Team, GamesPlayed, Wins, Losses, Ties, PCT, HammerEfficiency, StealDefence, StealEfficiency, ForceEfficiency, BlankEnds, BlankEnds/Game, ExtraEndHammer, ExtraEndSteal, Ends, PointsFor, PointsAgainst, PointsFor/Game, PointsAgainst/Game, AvgDiff, HammerPF/E, HammerPA/E, NoHammerPF/E, NoHammerPA/E, EndsFor/Game, EndsAgainst/Game, PointsFor/End, PointsAgainst/End 
Amber Holland, 41, 22, 19, 0, 0.537, 0.38, 0.29, 0.27, 0.62, 11, 0.92, 1.0, 0, 306, 233, 204, 7.61, 6.67, 0.95, 1.12, 0.41, 0.42, 0.92, 4.51, 4.58, 1.69, 1.46 
Rachel Homan, 74, 67, 7, 0, 0.905, 0.53, 0.10, 0.29, 0.65, 32, 1.07, 1.0, 0.5, 582, 540, 291, 9.28, 5.00, 4.28, 1.44, 0.14, 0.45, 0.84, 5.29, 3.64, 1.75, 1.37 
Lauren Horton, 17, 9, 8, 0, 0.529, 0.25, 0.25, 0.39, 0.61, 6, 0.83, 0, 0, 132, 98, 81, 7.42, 6.14, 1.29, 0.98, 0.31, 0.54, 0.87, 5.15, 4.02, 1.44, 1.53 
Carly Howard, 36, 18, 18, 0, 0.500, 0.30, 0.28, 0.29, 0.41, 12, 0.85, 0.0, 0.0, 270, 190, 216, 7.04, 8.00, -0.96, 0.96, 0.38, 0.45, 1.21, 4.59, 4.56, 1.53, 1.76 
Lenka Hronova, 13, 7, 6, 0, 0.538, 0.36, 0.30, 0.28, 0.69, 3, 0.70, 0, 0, 100, 80, 70, 8.00, 7.00, 1.00, 1.16, 0.54, 0.44, 0.86, 4.60, 4.70, 1.74, 1.49 
Corrie Huerlimann, 64, 31, 33, 0, 0.484, 0.32, 0.29, 0.27, 0.50, 25, 1.20, 0, 0.0, 458, 302, 365, 6.59, 7.97, -1.38, 0.96, 0.49, 0.37, 1.09, 4.28, 4.52, 1.54, 1.76 
Ling-Yue Hung, 5, 2, 3, 0, 0.400, 0.26, 0.20, 0.35, 0.62, 1, 0.70, 0, 0, 43, 37, 32, 8.60, 7.44, 1.16, 1.15, 0.40, 0.61, 1.04, 5.35, 3.95, 1.61, 1.88 
Jessie Hunkin, 46, 24, 22, 0, 0.522, 0.30, 0.27, 0.29, 0.50, 16, 0.81, 0.5, 0, 346, 248, 266, 7.17, 7.69, -0.52, 1.03, 0.45, 0.40, 1.09, 4.62, 4.57, 1.55, 1.68 
Layla Huntly, 9, 4, 5, 0, 0.444, 0.24, 0.36, 0.45, 0.50, 1, 0.25, 0, 0, 81, 62, 64, 7.65, 7.90, -0.25, 0.97, 0.62, 0.57, 0.95, 5.31, 4.44, 1.44, 1.78 
Danielle Inglis, 66, 41, 25, 0, 0.621, 0.37, 0.24, 0.26, 0.55, 29, 0.96, 1.0, 0, 501, 410, 338, 8.18, 6.75, 1.44, 1.18, 0.33, 0.42, 1.05, 4.63, 4.41, 1.77, 1.53 
Nancy Inglis, 5, 4, 1, 0, 0.800, 0.47, 0.17, 0.30, 0.54, 1, 0.53, 0, 0, 38, 34, 25, 8.95, 6.58, 2.37, 1.44, 0.33, 0.40, 0.95, 5.26, 4.21, 1.70, 1.56 
Steph Jackson-Baier, 27, 10, 17, 0, 0.370, 0.34, 0.30, 0.25, 0.42, 7, 0.85, 0.0, 0, 200, 146, 167, 7.30, 8.35, -1.05, 1.17, 0.42, 0.29, 1.25, 4.40, 4.75, 1.66, 1.76 
Michele Jaeggi, 54, 24, 30, 0, 0.444, 0.31, 0.27, 0.29, 0.52, 13, 0.95, 1.0, 0.0, 390, 279, 259, 7.15, 6.64, 0.51, 1.08, 0.34, 0.38, 0.96, 4.64, 4.41, 1.54, 1.51 
Dominique Jean, 11, 4, 7, 0, 0.364, 0.25, 0.38, 0.17, 0.52, 3, 1.01, 0, 0, 89, 57, 75, 6.40, 8.43, -2.02, 0.94, 0.51, 0.31, 1.21, 3.71, 5.28, 1.73, 1.60 
Emma Jensen, 34, 11, 23, 0, 0.324, 0.23, 0.37, 0.29, 0.44, 15, 0.88, 0, 0.0, 217, 148, 192, 6.82, 8.85, -2.03, 0.83, 0.58, 0.49, 1.29, 4.15, 4.98, 1.64, 1.78 
Kaitlin Jewer, 23, 7, 16, 0, 0.304, 0.23, 0.40, 0.23, 0.48, 7, 0.68, 0, 0, 161, 95, 143, 5.90, 8.88, -2.98, 0.80, 0.58, 0.35, 1.24, 3.85, 5.47, 1.53, 1.63 
Charlotte Johnston, 13, 8, 5, 0, 0.615, 0.37, 0.29, 0.27, 0.64, 3, 0.90, 0, 0, 111, 86, 77, 7.75, 6.94, 0.81, 1.25, 0.38, 0.36, 0.97, 4.50, 4.59, 1.72, 1.51 
Chloe Johnston, 15, 8, 7, 0, 0.533, 0.40, 0.25, 0.32, 0.57, 8, 1.34, 0, 0, 119, 88, 80, 7.40, 6.72, 0.67, 1.11, 0.42, 0.44, 0.88, 4.45, 4.20, 1.66, 1.60 
Laura Johnston, 13, 3, 10, 0, 0.231, 0.35, 0.37, 0.20, 0.33, 3, 0.87, 0.0, 0, 103, 67, 95, 6.50, 9.22, -2.72, 1.02, 0.48, 0.24, 1.41, 3.98, 5.15, 1.63, 1.79 
Jennifer Jones, 73, 44, 29, 0, 0.603, 0.47, 0.21, 0.25, 0.58, 21, 0.80, 0.5, 0.0, 561, 466, 373, 8.31, 6.65, 1.66, 1.30, 0.28, 0.39, 1.02, 4.72, 4.47, 1.76, 1.49 
Marteen Jones, 14, 2, 12, 0, 0.143, 0.20, 0.39, 0.16, 0.47, 6, 1.01, 0, 0, 99, 49, 91, 4.95, 9.19, -4.24, 0.75, 0.63, 0.16, 1.30, 3.54, 5.45, 1.40, 1.69 
Jodi Judd, 4, 0, 4, 0, 0.000, 0.29, 0.40, 0.08, 0.18, 1, 0.37, 0, 0, 27, 15, 40, 5.56, 14.81, -9.26, 0.87, 1.07, 0.17, 2.00, 3.33, 6.30, 1.67, 2.35 
Minjae Jung, 34, 11, 23, 0, 0.324, 0.27, 0.29, 0.22, 0.42, 31, 1.65, 1.0, 1.0, 272, 149, 212, 5.48, 7.79, -2.32, 0.77, 0.46, 0.26, 1.19, 3.86, 4.49, 1.42, 1.74 
Sherry Just, 32, 10, 22, 0, 0.313, 0.24, 0.34, 0.31, 0.40, 2, 0.34, 0, 0, 232, 154, 207, 6.64, 8.92, -2.28, 0.93, 0.56, 0.41, 1.21, 4.74, 4.91, 1.40, 1.82 
Rachel Kaatz, 41, 18, 23, 0, 0.439, 0.25, 0.34, 0.29, 0.49, 8, 0.67, 0, 0, 255, 187, 222, 7.33, 8.71, -1.37, 0.98, 0.61, 0.49, 1.12, 4.43, 4.90, 1.65, 1.78 
Marie Kaldvee, 44, 19, 25, 0, 0.432, 0.32, 0.32, 0.25, 0.53, 7, 0.80, 0, 0.0, 338, 247, 262, 7.31, 7.75, -0.44, 1.10, 0.49, 0.37, 1.06, 4.38, 4.82, 1.67, 1.61 
Vera Kalocsai-van Dorp, 21, 13, 8, 0, 0.619, 0.28, 0.20, 0.33, 0.64, 3, 0.76, 0, 0, 172, 151, 115, 8.78, 6.69, 2.09, 1.34, 0.41, 0.53, 0.87, 5.12, 4.13, 1.72, 1.62 
Bobae Kang, 8, 2, 6, 0, 0.250, 0.17, 0.25, 0.24, 0.36, 10, 1.78, 0, 0, 73, 40, 62, 5.48, 8.49, -3.01, 0.65, 0.45, 0.42, 1.33, 3.84, 4.38, 1.43, 1.94 
Nicky Kaufman, 31, 18, 13, 0, 0.581, 0.39, 0.28, 0.33, 0.60, 4, 0.74, 0.0, 1.0, 230, 198, 154, 8.61, 6.70, 1.91, 1.27, 0.40, 0.52, 0.89, 4.87, 4.39, 1.77, 1.52 
Elizabeth Kessel, 12, 2, 10, 0, 0.167, 0.10, 0.38, 0.16, 0.46, 13, 1.63, 0, 0, 98, 41, 85, 4.18, 8.67, -4.49, 0.52, 0.52, 0.24, 1.43, 3.16, 5.20, 1.32, 1.67 
Mackenzie Kiemele, 22, 10, 12, 0, 0.455, 0.26, 0.40, 0.37, 0.50, 6, 0.89, 0, 0, 158, 110, 122, 6.96, 7.72, -0.76, 0.87, 0.65, 0.51, 0.91, 4.49, 4.62, 1.55, 1.67 
Eunjung Kim, 98, 72, 26, 0, 0.735, 0.44, 0.19, 0.30, 0.64, 55, 1.45, 0.5, 0.0, 752, 643, 402, 8.55, 5.35, 3.20, 1.23, 0.24, 0.49, 0.83, 4.77, 3.78, 1.79, 1.42 
Jisu Kim, 5, 2, 3, 0, 0.400, 0.21, 0.35, 0.38, 0.86, 3, 1.82, 0, 0, 33, 24, 19, 7.27, 5.76, 1.52, 0.94, 0.65, 0.50, 0.50, 4.24, 3.94, 1.71, 1.46 
Minseo Kim, 30, 12, 18, 0, 0.400, 0.29, 0.27, 0.28, 0.46, 17, 1.22, 1.0, 0, 238, 146, 180, 6.13, 7.56, -1.43, 0.86, 0.44, 0.38, 1.06, 4.29, 4.50, 1.43, 1.68 
Hazuki Kimura, 11, 3, 8, 0, 0.273, 0.19, 0.46, 0.21, 0.50, 1, 0.56, 1.0, 0, 71, 36, 74, 5.07, 10.42, -5.35, 0.76, 0.78, 0.24, 1.32, 3.66, 5.77, 1.38, 1.80 
Ruby Kinney, 7, 4, 3, 0, 0.571, 0.24, 0.44, 0.43, 0.38, 0, 0.00, 0, 0, 48, 48, 43, 10.00, 8.96, 1.04, 1.00, 0.72, 1.00, 1.09, 5.00, 5.00, 2.00, 1.79 
Ikue Kitazawa, 56, 38, 18, 0, 0.679, 0.46, 0.19, 0.32, 0.61, 17, 0.76, 0.0, 0.0, 421, 373, 247, 8.86, 5.87, 2.99, 1.33, 0.23, 0.49, 0.91, 5.15, 4.09, 1.72, 1.44 
Melania Kovacikova, 10, 1, 9, 0, 0.100, 0.15, 0.60, 0.28, 0.48, 0, 0.00, 0, 0, 69, 33, 90, 4.78, 13.04, -8.26, 0.55, 1.18, 0.38, 1.48, 3.48, 6.52, 1.38, 2.00 
Bailey Kozma, 24, 8, 16, 0, 0.333, 0.24, 0.51, 0.32, 0.36, 6, 0.61, 0, 0, 165, 97, 161, 5.88, 9.76, -3.88, 0.71, 0.73, 0.44, 1.27, 3.76, 5.64, 1.56, 1.73 
Anna Kubeskova, 45, 21, 24, 0, 0.467, 0.23, 0.26, 0.28, 0.55, 18, 1.13, 1.0, 0, 345, 232, 241, 6.72, 6.99, -0.26, 0.89, 0.37, 0.46, 1.02, 4.55, 4.32, 1.48, 1.62 
Isabelle Ladouceur, 58, 28, 30, 0, 0.483, 0.33, 0.29, 0.26, 0.45, 19, 0.77, 1.0, 0.0, 441, 310, 342, 7.03, 7.76, -0.73, 1.06, 0.38, 0.33, 1.18, 4.47, 4.76, 1.57, 1.63 
Tia Laurie, 15, 8, 7, 0, 0.533, 0.31, 0.31, 0.28, 0.63, 4, 1.02, 0, 0, 118, 105, 77, 8.90, 6.53, 2.37, 1.17, 0.38, 0.62, 0.92, 4.49, 4.49, 1.98, 1.45 
Kaitlyn Lawes, 70, 39, 31, 0, 0.557, 0.41, 0.23, 0.23, 0.58, 25, 0.90, 0.0, 0.0, 546, 429, 363, 7.86, 6.65, 1.21, 1.20, 0.31, 0.36, 1.03, 4.56, 4.54, 1.72, 1.46 
Jodi Leigh Bass, 19, 6, 13, 0, 0.316, 0.16, 0.46, 0.29, 0.44, 2, 0.46, 0, 0, 152, 89, 153, 5.86, 10.07, -4.21, 0.71, 0.77, 0.43, 1.29, 4.14, 5.39, 1.41, 1.87 
Aneta Lipinska, 18, 13, 5, 0, 0.722, 0.36, 0.19, 0.41, 0.60, 9, 0.68, 0, 0, 147, 134, 88, 9.12, 5.99, 3.13, 1.12, 0.27, 0.70, 0.92, 5.44, 3.88, 1.68, 1.54 
Cynthia Lu, 7, 2, 5, 0, 0.286, 0.19, 0.45, 0.30, 0.35, 2, 0.71, 0, 0, 56, 28, 59, 5.00, 10.54, -5.54, 0.66, 0.83, 0.33, 1.30, 3.93, 5.36, 1.27, 1.97 
Katy Lukowich, 20, 4, 16, 0, 0.200, 0.25, 0.37, 0.26, 0.58, 3, 0.28, 1.0, 0.0, 144, 95, 129, 6.60, 8.96, -2.36, 0.97, 0.67, 0.29, 1.17, 4.38, 5.35, 1.51, 1.68 
Kristen MacDiarmid, 16, 10, 6, 0, 0.625, 0.29, 0.25, 0.33, 0.43, 4, 1.04, 0, 0, 125, 95, 85, 7.60, 6.80, 0.80, 1.07, 0.32, 0.51, 0.97, 4.88, 4.08, 1.56, 1.67 
Lauren Mann, 37, 15, 22, 0, 0.405, 0.25, 0.34, 0.24, 0.42, 15, 1.12, 0, 0.25, 269, 175, 231, 6.51, 8.59, -2.08, 0.90, 0.55, 0.38, 1.19, 4.01, 4.87, 1.62, 1.76 
Rebecca Mariani, 27, 15, 12, 0, 0.556, 0.34, 0.23, 0.37, 0.36, 11, 0.99, 0, 0, 192, 168, 143, 8.75, 7.45, 1.30, 1.16, 0.34, 0.63, 1.10, 5.00, 4.01, 1.75, 1.86 
Julia Markle, 35, 21, 14, 0, 0.600, 0.35, 0.26, 0.30, 0.60, 14, 1.03, 0, 0, 302, 224, 187, 7.42, 6.19, 1.23, 1.11, 0.34, 0.38, 0.89, 4.70, 4.27, 1.58, 1.45 
Abby Marks, 69, 41, 28, 0, 0.594, 0.40, 0.19, 0.28, 0.49, 28, 1.27, 0.0, 0, 518, 416, 326, 8.03, 6.29, 1.74, 1.23, 0.26, 0.42, 0.96, 4.77, 3.96, 1.68, 1.59 
Nancy Martin, 52, 25, 27, 0, 0.481, 0.27, 0.28, 0.29, 0.54, 22, 0.98, 0, 1.0, 396, 260, 283, 6.57, 7.15, -0.58, 0.93, 0.40, 0.38, 1.03, 4.52, 4.49, 1.45, 1.59 
Daniela Matulova, 14, 2, 12, 0, 0.143, 0.28, 0.45, 0.11, 0.51, 5, 0.63, 0, 0, 111, 61, 130, 5.50, 11.71, -6.22, 0.85, 0.88, 0.13, 1.59, 3.24, 6.13, 1.69, 1.91 
Giorgia Maurino, 11, 3, 8, 0, 0.273, 0.18, 0.45, 0.36, 0.52, 2, 0.24, 0.0, 0, 83, 51, 81, 6.14, 9.76, -3.61, 0.77, 0.87, 0.42, 1.11, 4.46, 5.30, 1.38, 1.84 
Ishbel McCartney, 9, 5, 4, 0, 0.556, 0.26, 0.47, 0.56, 0.53, 1, 0.14, 0, 0, 71, 73, 57, 10.28, 8.03, 2.25, 0.94, 0.88, 1.10, 0.74, 5.35, 4.51, 1.92, 1.78 
Jessica McCartney, 32, 20, 12, 0, 0.625, 0.37, 0.24, 0.33, 0.51, 11, 0.84, 0, 0, 251, 196, 176, 7.81, 7.01, 0.80, 1.10, 0.38, 0.47, 1.02, 4.98, 4.18, 1.57, 1.68 
Krista McCarville, 53, 36, 17, 0, 0.679, 0.40, 0.21, 0.33, 0.61, 15, 0.90, 0.0, 0.0, 398, 331, 231, 8.32, 5.80, 2.51, 1.21, 0.29, 0.51, 0.83, 5.05, 4.05, 1.65, 1.43 
Lisa McLeod, 47, 26, 21, 0, 0.553, 0.35, 0.30, 0.40, 0.50, 6, 0.62, 0, 0.0, 289, 237, 210, 8.20, 7.27, 0.93, 1.08, 0.50, 0.60, 0.92, 5.19, 4.19, 1.58, 1.74 
Christine McMakin, 36, 16, 20, 0, 0.444, 0.33, 0.30, 0.28, 0.39, 5, 0.53, 1.0, 0, 262, 220, 228, 8.40, 8.70, -0.31, 1.20, 0.44, 0.51, 1.26, 4.66, 4.81, 1.80, 1.81 
Kaylee McNamee, 17, 3, 14, 0, 0.176, 0.13, 0.34, 0.23, 0.32, 13, 1.88, 0, 0.0, 117, 57, 111, 4.87, 9.49, -4.62, 0.63, 0.57, 0.31, 1.42, 3.59, 4.53, 1.36, 2.09 
Emilie Metcalfe, 9, 0, 9, 0, 0.000, 0.10, 0.34, 0.31, 0.36, 3, 0.88, 0, 0, 68, 39, 69, 5.74, 10.15, -4.41, 0.72, 0.63, 0.44, 1.36, 4.26, 4.85, 1.34, 2.09 
Mayu Minami, 30, 11, 19, 0, 0.367, 0.23, 0.39, 0.27, 0.46, 7, 0.68, 0, 0, 207, 133, 173, 6.43, 8.36, -1.93, 0.84, 0.61, 0.38, 1.12, 4.30, 5.02, 1.49, 1.66 
Shellan Miskiman, 10, 3, 7, 0, 0.300, 0.13, 0.35, 0.24, 0.48, 2, 0.74, 0, 0, 81, 49, 69, 6.05, 8.52, -2.47, 0.78, 0.50, 0.44, 1.20, 4.20, 5.06, 1.44, 1.68 
Mackenzie Mitchell, 18, 7, 11, 0, 0.389, 0.28, 0.42, 0.32, 0.44, 5, 0.95, 0, 0.0, 147, 96, 118, 6.53, 8.03, -1.50, 0.86, 0.61, 0.44, 1.00, 4.15, 4.90, 1.57, 1.64 
Yuina Miura, 31, 17, 14, 0, 0.548, 0.31, 0.31, 0.36, 0.47, 10, 0.86, 0, 0, 233, 178, 167, 7.64, 7.17, 0.47, 1.04, 0.44, 0.50, 0.98, 4.72, 4.42, 1.62, 1.62 
Emma Moberg, 17, 8, 9, 0, 0.471, 0.43, 0.30, 0.34, 0.51, 3, 0.62, 0, 0, 113, 113, 96, 10.00, 8.50, 1.50, 1.46, 0.54, 0.58, 1.14, 4.87, 4.51, 2.05, 1.88 
Carla Morris, 9, 1, 8, 0, 0.111, 0.20, 0.46, 0.19, 0.40, 0, 0.14, 0, 0, 73, 47, 91, 6.44, 12.47, -6.03, 0.85, 0.88, 0.38, 1.72, 3.84, 6.03, 1.68, 2.07 
Rebecca Morrison, 85, 49, 36, 0, 0.576, 0.36, 0.22, 0.28, 0.58, 61, 1.57, 0.8, 0, 670, 489, 415, 7.30, 6.19, 1.10, 1.01, 0.30, 0.44, 0.95, 4.40, 4.03, 1.66, 1.54 
Erin Morrissey, 8, 1, 7, 0, 0.125, 0.15, 0.55, 0.14, 0.50, 4, 1.54, 0.0, 0, 52, 18, 48, 3.46, 9.23, -5.77, 0.45, 0.77, 0.19, 1.14, 2.50, 5.96, 1.38, 1.55 
Melissa Morrow, 10, 5, 5, 0, 0.500, 0.29, 0.36, 0.21, 0.57, 4, 0.86, 0, 0, 81, 53, 61, 6.54, 7.53, -0.99, 0.93, 0.43, 0.36, 1.10, 3.83, 5.31, 1.71, 1.42 
Morgan Muise, 21, 9, 12, 0, 0.429, 0.26, 0.35, 0.26, 0.41, 11, 1.36, 0, 0, 162, 105, 135, 6.48, 8.33, -1.85, 0.91, 0.63, 0.38, 1.04, 3.89, 4.75, 1.67, 1.75 
Robyn Munro, 64, 31, 33, 0, 0.484, 0.31, 0.24, 0.35, 0.49, 45, 1.26, 1.0, 0.3333333333333333, 515, 391, 350, 7.59, 6.80, 0.80, 0.93, 0.36, 0.58, 1.00, 4.70, 4.04, 1.62, 1.68 
Miori Nakamura, 44, 28, 16, 0, 0.636, 0.35, 0.28, 0.34, 0.53, 15, 0.84, 0, 0.0, 321, 255, 216, 7.94, 6.73, 1.22, 1.07, 0.38, 0.52, 0.96, 4.83, 4.33, 1.65, 1.55 
Minami Nakao, 3, 0, 3, 0, 0.000, 0.09, 0.36, 0.22, 0.29, 0, 0.00, 0, 0, 20, 11, 24, 5.50, 12.00, -6.50, 0.73, 0.64, 0.33, 1.89, 4.50, 5.50, 1.22, 2.18 
Lucy Neilson, 8, 5, 3, 0, 0.625, 0.42, 0.42, 0.50, 0.60, 0, 0.00, 0, 0, 56, 59, 52, 10.54, 9.29, 1.25, 1.38, 0.96, 0.77, 0.90, 5.36, 4.64, 1.97, 2.00 
Linnea Nilsson, 3, 0, 3, 0, 0.000, 0.09, 0.73, 0.20, 0.00, 0, 0.00, 0, 0, 16, 5, 31, 3.13, 19.38, -16.25, 0.36, 1.55, 0.20, 2.80, 2.50, 7.50, 1.25, 2.58 
Laventer Oguta, 5, 0, 5, 0, 0.000, 0.00, 0.84, 0.25, 0.17, 1, 0.30, 0, 0, 33, 6, 72, 1.82, 21.82, -20.00, 0.12, 2.04, 0.38, 2.63, 1.52, 8.18, 1.20, 2.67 
Joanna Olszewski, 8, 2, 6, 0, 0.250, 0.13, 0.54, 0.36, 0.31, 0, 0.00, 0, 0, 49, 32, 68, 6.53, 13.88, -7.35, 0.63, 1.29, 0.68, 1.48, 4.08, 5.92, 1.60, 2.34 
Olivia Oram, 5, 0, 5, 0, 0.000, 0.19, 0.62, 0.23, 0.20, 0, 0.00, 0, 0, 34, 23, 62, 6.76, 18.24, -11.47, 0.67, 1.33, 0.69, 2.62, 3.24, 6.76, 2.09, 2.70 
Sherrilee Orsted, 38, 20, 18, 0, 0.526, 0.32, 0.34, 0.35, 0.50, 5, 0.61, 0.0, 0, 278, 221, 218, 7.95, 7.84, 0.11, 1.03, 0.55, 0.58, 1.00, 4.82, 4.57, 1.65, 1.72 
Chantal Osborne, 4, 1, 3, 0, 0.250, 0.27, 0.40, 0.40, 0.57, 0, 0.67, 0, 0, 30, 23, 23, 7.67, 7.67, 0.00, 1.07, 0.80, 0.47, 0.73, 5.00, 4.33, 1.53, 1.77 
Yui Ozeki, 20, 11, 9, 0, 0.550, 0.43, 0.27, 0.34, 0.54, 5, 0.53, 0, 0, 151, 135, 104, 8.94, 6.89, 2.05, 1.35, 0.36, 0.45, 1.00, 4.97, 4.50, 1.80, 1.53 
Hanbyeol Park, 20, 7, 13, 0, 0.350, 0.28, 0.23, 0.14, 0.49, 19, 1.80, 0.0, 0.5, 178, 103, 141, 5.79, 7.92, -2.13, 0.90, 0.44, 0.20, 1.21, 3.76, 4.44, 1.54, 1.78 
Seojin Park, 8, 2, 6, 0, 0.250, 0.21, 0.34, 0.20, 0.45, 1, 1.00, 0, 0, 70, 45, 54, 6.43, 7.71, -1.29, 0.94, 0.49, 0.34, 1.06, 4.14, 4.86, 1.55, 1.59 
Youbeen Park, 49, 18, 31, 0, 0.367, 0.24, 0.29, 0.24, 0.60, 19, 1.23, 1.0, 0.3333333333333333, 390, 244, 284, 6.26, 7.28, -1.03, 0.94, 0.43, 0.34, 1.00, 4.13, 4.64, 1.52, 1.57 
Virginija Paulauskaite, 16, 8, 8, 0, 0.500, 0.27, 0.29, 0.28, 0.54, 10, 1.56, 0, 0, 135, 95, 99, 7.04, 7.33, -0.30, 0.91, 0.48, 0.51, 0.97, 4.15, 4.30, 1.70, 1.71 
Julia Pekowitz, 15, 10, 5, 0, 0.667, 0.38, 0.32, 0.44, 0.63, 3, 0.43, 0, 0, 117, 105, 73, 8.97, 6.24, 2.74, 1.21, 0.38, 0.61, 0.85, 5.30, 4.27, 1.69, 1.46 
Beth Peterson, 56, 37, 19, 0, 0.661, 0.42, 0.23, 0.33, 0.54, 15, 0.84, 0, 0.0, 368, 302, 238, 8.21, 6.47, 1.74, 1.20, 0.37, 0.48, 0.89, 4.97, 4.18, 1.65, 1.55 
Tabitha Peterson, 74, 43, 31, 0, 0.581, 0.40, 0.19, 0.28, 0.47, 26, 0.84, 1.0, 0.0, 580, 483, 404, 8.33, 6.97, 1.36, 1.21, 0.27, 0.47, 1.10, 4.95, 4.21, 1.68, 1.66 
Tahlia Peterson, 13, 6, 7, 0, 0.462, 0.34, 0.44, 0.37, 0.42, 0, 0.00, 0, 0, 91, 92, 90, 10.11, 9.89, 0.22, 1.32, 0.78, 0.63, 1.24, 4.73, 5.27, 2.14, 1.88 
Verena Pfluegler, 24, 5, 19, 0, 0.208, 0.26, 0.41, 0.19, 0.46, 9, 0.67, 0, 0, 180, 106, 192, 5.89, 10.67, -4.78, 0.79, 0.72, 0.29, 1.58, 3.78, 5.56, 1.56, 1.92 
Tanya Phillips, 4, 2, 2, 0, 0.500, 0.36, 0.12, 0.14, 0.33, 6, 2.90, 0, 0, 31, 16, 18, 5.16, 5.81, -0.65, 0.76, 0.12, 0.21, 1.14, 3.55, 3.55, 1.45, 1.64 
Melissa Pierce, 19, 5, 14, 0, 0.263, 0.24, 0.40, 0.33, 0.49, 10, 1.04, 0, 0, 154, 99, 129, 6.43, 8.38, -1.95, 0.74, 0.57, 0.53, 1.14, 4.09, 4.87, 1.57, 1.72 
Rachael Pitts, 12, 7, 5, 0, 0.583, 0.32, 0.46, 0.49, 0.52, 0, 0.00, 0, 0, 86, 83, 74, 9.65, 8.60, 1.05, 1.05, 0.78, 0.89, 0.93, 5.12, 4.88, 1.89, 1.76 
Myla Plett, 43, 25, 18, 0, 0.581, 0.37, 0.27, 0.27, 0.62, 11, 0.59, 1.0, 1.0, 340, 290, 233, 8.53, 6.85, 1.68, 1.22, 0.36, 0.45, 1.04, 4.76, 4.65, 1.79, 1.47 
Jenna Pomedli, 25, 8, 17, 0, 0.320, 0.26, 0.29, 0.33, 0.38, 11, 0.95, 0, 0, 200, 133, 171, 6.65, 8.55, -1.90, 0.96, 0.51, 0.42, 1.15, 4.50, 4.55, 1.48, 1.88 
Amanda Power, 18, 12, 6, 0, 0.667, 0.37, 0.24, 0.36, 0.55, 7, 0.92, 0, 0.0, 152, 128, 97, 8.42, 6.38, 2.04, 1.25, 0.36, 0.48, 0.89, 5.07, 4.01, 1.66, 1.59 
Adele Purcell, 25, 2, 23, 0, 0.080, 0.21, 0.42, 0.14, 0.39, 7, 0.71, 0, 0, 169, 83, 182, 4.91, 10.77, -5.86, 0.75, 0.62, 0.14, 1.69, 3.49, 5.80, 1.41, 1.86 
Sylvie Quillian, 29, 16, 13, 0, 0.552, 0.26, 0.32, 0.32, 0.57, 6, 0.86, 0, 0, 222, 156, 160, 7.03, 7.21, -0.18, 0.91, 0.53, 0.52, 0.89, 4.64, 4.50, 1.51, 1.60 
Taylor Reese-Hansen, 44, 20, 24, 0, 0.455, 0.24, 0.31, 0.29, 0.54, 18, 1.01, 0, 1.0, 336, 224, 243, 6.67, 7.23, -0.57, 0.91, 0.45, 0.42, 1.00, 4.38, 4.61, 1.52, 1.57 
Agate Regza, 5, 0, 5, 0, 0.000, 0.22, 0.56, 0.14, 0.36, 0, 0.31, 0, 0, 32, 16, 42, 5.00, 13.13, -8.13, 0.78, 1.00, 0.14, 1.71, 3.13, 6.56, 1.60, 2.00 
Kim Rhyme, 35, 16, 19, 0, 0.457, 0.35, 0.29, 0.30, 0.49, 11, 0.89, 0, 0, 226, 171, 169, 7.57, 7.48, 0.09, 1.00, 0.49, 0.50, 1.02, 4.60, 4.51, 1.64, 1.66 
Cindy Ricci, 20, 11, 9, 0, 0.550, 0.35, 0.35, 0.32, 0.52, 3, 0.67, 0, 0, 149, 121, 113, 8.12, 7.58, 0.54, 1.21, 0.46, 0.45, 1.03, 4.56, 4.77, 1.78, 1.59 
Brette Richards, 18, 7, 11, 0, 0.389, 0.36, 0.33, 0.17, 0.47, 8, 1.02, 1.0, 0, 127, 87, 111, 6.85, 8.74, -1.89, 1.06, 0.52, 0.24, 1.29, 3.78, 5.20, 1.81, 1.68 
Gracelyn Richards, 43, 19, 24, 0, 0.442, 0.34, 0.27, 0.26, 0.47, 10, 0.90, 0, 0, 354, 258, 279, 7.29, 7.88, -0.59, 1.08, 0.43, 0.41, 1.11, 4.55, 4.55, 1.60, 1.73 
Marianne Roervik, 61, 34, 27, 0, 0.557, 0.30, 0.23, 0.26, 0.55, 26, 1.29, 1.0, 0, 489, 353, 302, 7.22, 6.18, 1.04, 1.06, 0.28, 0.41, 0.93, 4.48, 4.23, 1.61, 1.46 
Hannah Rugg, 13, 5, 8, 0, 0.385, 0.28, 0.30, 0.24, 0.57, 10, 1.62, 0, 0, 105, 63, 69, 6.00, 6.57, -0.57, 0.86, 0.43, 0.31, 0.92, 3.90, 4.48, 1.54, 1.47 
