Team, GamesPlayed, Wins, Losses, Ties, PCT, HammerEfficiency, StealDefence, StealEfficiency, ForceEfficiency, BlankEnds, BlankEnds/Game, ExtraEndHammer, ExtraEndSteal, Ends, PointsFor, PointsAgainst, PointsFor/Game, PointsAgainst/Game, AvgDiff, HammerPF/E, HammerPA/E, NoHammerPF/E, NoHammerPA/E, EndsFor/Game, EndsAgainst/Game, PointsFor/End, PointsAgainst/End 
Colleen Hannah, 13, 1, 12, 0, 0.077, 0.19, 0.39, 0.21, 0.59, 8, 1.22, 0, 0, 98, 47, 86, 4.80, 8.78, -3.98, 0.64, 0.70, 0.26, 1.12, 3.57, 5.20, 1.34, 1.69 
Shelley Hardy, 10, 4, 6, 0, 0.400, 0.23, 0.36, 0.24, 0.59, 5, 1.06, 0.3333333333333333, 0, 85, 45, 64, 5.29, 7.53, -2.24, 0.75, 0.59, 0.29, 0.93, 3.88, 5.06, 1.36, 1.49 
Jacqueline Harrison, 27, 12, 15, 0, 0.444, 0.37, 0.34, 0.29, 0.60, 8, 1.18, 0.0, 0.3333333333333333, 212, 152, 141, 7.17, 6.65, 0.52, 1.03, 0.50, 0.43, 0.82, 4.29, 4.53, 1.67, 1.47 
Janet Harvey, 32, 17, 15, 0, 0.531, 0.32, 0.24, 0.28, 0.60, 19, 1.24, 1.0, 0, 242, 187, 158, 7.73, 6.53, 1.20, 0.99, 0.34, 0.53, 0.99, 4.55, 4.21, 1.70, 1.55 
Anna Hasselborg, 25, 14, 11, 0, 0.560, 0.37, 0.28, 0.30, 0.54, 14, 1.36, 0, 0, 191, 145, 131, 7.59, 6.86, 0.73, 1.04, 0.44, 0.47, 0.94, 4.40, 4.24, 1.73, 1.62 
Julie Hastings, 54, 38, 16, 0, 0.704, 0.40, 0.18, 0.25, 0.71, 16, 0.87, 1.0, 0.0, 426, 341, 252, 8.00, 5.92, 2.09, 1.28, 0.25, 0.36, 0.91, 4.86, 4.27, 1.65, 1.38 
Dezaray Hawes, 4, 1, 3, 0, 0.250, 0.08, 0.07, 0.21, 0.33, 2, 2.42, 0, 0, 33, 17, 20, 5.15, 6.06, -0.91, 0.86, 0.14, 0.26, 0.95, 4.55, 3.03, 1.13, 2.00 
Kendall Haymes, 4, 0, 4, 0, 0.000, 0.00, 0.35, 0.09, 0.56, 4, 1.79, 0, 0, 28, 8, 22, 2.86, 7.86, -5.00, 0.41, 0.47, 0.09, 1.27, 2.86, 5.36, 1.00, 1.47 
Heather Heggestad, 19, 15, 4, 0, 0.789, 0.47, 0.24, 0.36, 0.63, 4, 0.43, 0, 0, 138, 132, 83, 9.57, 6.01, 3.55, 1.41, 0.29, 0.51, 0.90, 5.29, 4.28, 1.81, 1.41 
Ursi Hegner, 24, 7, 17, 0, 0.292, 0.36, 0.24, 0.14, 0.42, 10, 1.28, 0.5, 0.0, 187, 117, 165, 6.26, 8.82, -2.57, 1.07, 0.39, 0.17, 1.38, 3.96, 4.76, 1.58, 1.85 
Bethany Heinrichs, 3, 1, 2, 0, 0.333, 0.55, 0.09, 0.14, 0.45, 0, 0.40, 0, 0, 25, 21, 23, 8.40, 9.20, -0.80, 1.64, 0.09, 0.21, 1.57, 4.80, 4.80, 1.75, 1.92 
Tanya Hilliard, 17, 9, 8, 0, 0.529, 0.33, 0.27, 0.30, 0.42, 7, 0.85, 0.0, 1.0, 142, 106, 108, 7.46, 7.61, -0.14, 1.03, 0.35, 0.46, 1.17, 4.65, 4.51, 1.61, 1.69 
Amber Holland, 47, 25, 22, 0, 0.532, 0.36, 0.21, 0.24, 0.53, 25, 1.18, 0, 0, 363, 264, 236, 7.27, 6.50, 0.77, 1.09, 0.28, 0.34, 1.04, 4.52, 4.30, 1.61, 1.51 
Rachel Homan, 74, 54, 20, 0, 0.730, 0.44, 0.13, 0.22, 0.63, 47, 1.53, 1.0, 0, 583, 458, 328, 7.86, 5.63, 2.23, 1.23, 0.19, 0.36, 0.92, 4.58, 3.89, 1.72, 1.44 
Constanze Hummelt, 12, 6, 6, 0, 0.500, 0.41, 0.33, 0.32, 0.55, 4, 0.87, 0, 0.0, 115, 88, 77, 7.65, 6.70, 0.96, 1.03, 0.45, 0.49, 0.89, 4.61, 4.52, 1.66, 1.48 
Cathy Inglis, 3, 1, 2, 0, 0.333, 0.33, 0.36, 0.14, 0.50, 2, 0.95, 0, 0, 21, 13, 16, 6.19, 7.62, -1.43, 0.79, 0.50, 0.29, 1.29, 3.81, 5.24, 1.63, 1.45 
Lisa Jackson, 4, 1, 3, 0, 0.250, 0.29, 0.43, 0.21, 0.44, 4, 1.71, 0, 0, 35, 17, 29, 4.86, 8.29, -3.43, 0.67, 0.62, 0.21, 1.14, 3.14, 5.14, 1.55, 1.61 
Michele Jaeggi, 94, 62, 32, 0, 0.660, 0.40, 0.18, 0.24, 0.64, 37, 1.19, 1.0, 0.0, 715, 565, 418, 7.90, 5.85, 2.06, 1.22, 0.23, 0.37, 0.93, 4.74, 4.07, 1.67, 1.44 
Angelina Jensen, 16, 7, 9, 0, 0.438, 0.31, 0.37, 0.29, 0.52, 3, 0.67, 0, 0, 104, 87, 85, 8.37, 8.17, 0.19, 1.12, 0.56, 0.56, 1.08, 4.33, 5.00, 1.93, 1.63 
Heather Jensen, 40, 16, 24, 0, 0.400, 0.31, 0.28, 0.23, 0.59, 9, 0.96, 0, 0.0, 311, 205, 230, 6.59, 7.40, -0.80, 1.05, 0.45, 0.29, 1.01, 4.37, 4.66, 1.51, 1.59 
Shawna Jensen, 22, 6, 16, 0, 0.273, 0.26, 0.39, 0.22, 0.42, 8, 0.77, 1.0, 0, 182, 117, 180, 6.43, 9.89, -3.46, 0.87, 0.64, 0.36, 1.42, 3.96, 5.27, 1.63, 1.88 
Daniela Jentsch, 10, 2, 8, 0, 0.200, 0.13, 0.40, 0.25, 0.52, 2, 0.42, 0, 0, 72, 42, 77, 5.83, 10.69, -4.86, 0.78, 0.88, 0.34, 1.31, 4.17, 5.42, 1.40, 1.97 
Yilun Jiang, 58, 33, 25, 0, 0.569, 0.37, 0.21, 0.25, 0.52, 18, 0.71, 0, 0.0, 462, 365, 328, 7.90, 7.10, 0.80, 1.17, 0.31, 0.39, 1.13, 4.87, 4.42, 1.62, 1.61 
Lisa Johnson, 22, 11, 11, 0, 0.500, 0.26, 0.31, 0.37, 0.60, 11, 0.98, 0, 0, 163, 119, 110, 7.30, 6.75, 0.55, 0.94, 0.43, 0.52, 0.91, 4.60, 4.42, 1.59, 1.53 
Laura Johnston, 15, 6, 9, 0, 0.400, 0.34, 0.15, 0.28, 0.51, 8, 0.89, 0, 0.0, 112, 80, 79, 7.14, 7.05, 0.09, 1.04, 0.25, 0.43, 1.10, 4.73, 4.38, 1.51, 1.61 
Jennifer Jones, 66, 52, 14, 0, 0.788, 0.42, 0.17, 0.29, 0.62, 33, 1.25, 0.875, 0.5, 536, 440, 301, 8.21, 5.62, 2.59, 1.27, 0.24, 0.40, 0.86, 4.91, 3.84, 1.67, 1.46 
Tracey Jones, 34, 16, 18, 0, 0.471, 0.28, 0.29, 0.32, 0.46, 6, 0.68, 1.0, 0.5, 294, 220, 214, 7.48, 7.28, 0.20, 1.01, 0.42, 0.51, 1.01, 4.86, 4.46, 1.54, 1.63 
Valentina Jurincic, 9, 2, 7, 0, 0.222, 0.19, 0.43, 0.38, 0.10, 0, 0.27, 0, 0, 74, 53, 101, 7.16, 13.65, -6.49, 0.78, 1.00, 0.65, 1.73, 4.73, 5.00, 1.51, 2.73 
Sherry Just, 25, 12, 13, 0, 0.480, 0.23, 0.23, 0.31, 0.56, 8, 1.22, 1.0, 0.6666666666666666, 189, 126, 126, 6.67, 6.67, 0.00, 0.95, 0.33, 0.45, 0.93, 4.66, 4.13, 1.43, 1.62 
Ashley Kallos, 23, 13, 10, 0, 0.565, 0.41, 0.22, 0.19, 0.52, 12, 1.42, 1.0, 0, 197, 133, 127, 6.75, 6.45, 0.30, 1.10, 0.27, 0.22, 1.04, 4.37, 4.21, 1.55, 1.53 
Nicky Kaufman, 27, 11, 16, 0, 0.407, 0.36, 0.25, 0.26, 0.63, 11, 1.12, 0, 0.0, 214, 147, 135, 6.87, 6.31, 0.56, 1.04, 0.34, 0.34, 0.92, 4.49, 4.39, 1.53, 1.44 
Andi Kelcey, 3, 1, 2, 0, 0.333, 0.18, 0.42, 0.13, 0.14, 1, 0.50, 0, 0, 20, 13, 26, 6.50, 13.00, -6.50, 0.83, 0.75, 0.38, 2.13, 3.50, 6.00, 1.86, 2.17 
Andrea Kelly, 35, 21, 14, 0, 0.600, 0.30, 0.19, 0.26, 0.59, 15, 1.28, 1.0, 0.5, 290, 199, 184, 6.86, 6.34, 0.52, 1.05, 0.32, 0.36, 0.92, 4.69, 4.03, 1.46, 1.57 
Katja Kiiskinen, 3, 0, 2, 1, 0.000, 0.36, 0.33, 0.00, 0.38, 1, 0.95, 0, 0, 21, 13, 22, 6.19, 10.48, -4.29, 1.08, 0.58, 0.00, 1.67, 3.33, 5.71, 1.86, 1.83 
Colleen Kilgallen, 20, 10, 10, 0, 0.500, 0.30, 0.30, 0.32, 0.55, 6, 0.63, 0, 0, 143, 100, 106, 6.99, 7.41, -0.42, 0.93, 0.47, 0.48, 1.00, 4.62, 4.76, 1.52, 1.56 
Eunjung Kim, 29, 17, 12, 0, 0.586, 0.38, 0.14, 0.23, 0.53, 17, 1.30, 1.0, 0, 223, 158, 146, 7.09, 6.55, 0.54, 1.12, 0.19, 0.32, 1.10, 4.57, 4.13, 1.55, 1.59 
Ji-Sun Kim, 71, 44, 27, 0, 0.620, 0.40, 0.21, 0.28, 0.58, 29, 0.86, 1.0, 0.0, 616, 488, 422, 7.92, 6.85, 1.07, 1.22, 0.32, 0.40, 1.02, 4.77, 4.37, 1.66, 1.57 
Kyeongae Kim, 12, 8, 4, 0, 0.667, 0.35, 0.15, 0.18, 0.55, 10, 1.32, 0.8, 0, 121, 82, 80, 6.78, 6.61, 0.17, 1.06, 0.18, 0.23, 1.21, 4.55, 4.13, 1.49, 1.60 
Elif Kizilkaya, 11, 6, 5, 0, 0.545, 0.24, 0.24, 0.27, 0.49, 5, 0.78, 0, 0, 102, 79, 78, 7.75, 7.65, 0.10, 1.04, 0.38, 0.52, 1.13, 4.61, 4.61, 1.68, 1.66 
Shannon Kleibrink, 41, 19, 22, 0, 0.463, 0.40, 0.21, 0.20, 0.62, 13, 1.21, 0, 0.0, 315, 228, 209, 7.24, 6.63, 0.60, 1.21, 0.30, 0.31, 0.98, 4.32, 4.48, 1.68, 1.48 
Linda Klimova, 9, 5, 4, 0, 0.556, 0.46, 0.13, 0.07, 0.48, 5, 1.55, 0, 0, 58, 41, 42, 7.07, 7.24, -0.17, 1.26, 0.19, 0.07, 1.33, 4.14, 4.31, 1.71, 1.68 
Breanne Knapp, 17, 9, 8, 0, 0.529, 0.36, 0.26, 0.37, 0.33, 3, 0.75, 0.5, 0, 120, 101, 91, 8.42, 7.58, 0.83, 1.09, 0.40, 0.64, 1.04, 5.08, 4.17, 1.66, 1.82 
Patti Knezevic, 37, 19, 18, 0, 0.514, 0.32, 0.26, 0.26, 0.56, 5, 0.51, 0, 0, 295, 225, 216, 7.63, 7.32, 0.31, 1.12, 0.37, 0.41, 1.09, 4.85, 4.64, 1.57, 1.58 
Tori Koana, 5, 1, 4, 0, 0.200, 0.27, 0.43, 0.25, 0.58, 1, 0.26, 0.0, 0, 39, 26, 38, 6.67, 9.74, -3.08, 0.91, 0.74, 0.31, 1.31, 4.10, 5.64, 1.63, 1.73 
Sarah Koltun, 45, 20, 25, 0, 0.444, 0.28, 0.29, 0.28, 0.58, 15, 0.72, 1.0, 1.0, 390, 274, 279, 7.03, 7.15, -0.13, 0.98, 0.42, 0.41, 1.03, 4.67, 4.62, 1.51, 1.55 
Davinna Kong, 4, 1, 3, 0, 0.250, 0.16, 0.40, 0.35, 0.55, 1, 0.27, 0, 0, 37, 22, 32, 5.95, 8.65, -2.70, 0.70, 0.55, 0.47, 1.24, 4.59, 5.14, 1.29, 1.68 
Alina Kovaleva, 23, 12, 10, 1, 0.545, 0.44, 0.19, 0.24, 0.59, 11, 1.07, 0, 0.25, 177, 130, 122, 7.34, 6.89, 0.45, 1.19, 0.28, 0.33, 1.05, 4.46, 4.46, 1.65, 1.54 
Anna Kubeskova, 36, 14, 22, 0, 0.389, 0.30, 0.30, 0.23, 0.49, 15, 0.80, 0, 0.5, 301, 212, 246, 7.04, 8.17, -1.13, 0.98, 0.43, 0.39, 1.26, 4.32, 4.88, 1.63, 1.67 
Roberta Kuhn, 35, 16, 19, 0, 0.457, 0.24, 0.30, 0.21, 0.57, 28, 1.47, 0.3333333333333333, 0, 299, 182, 207, 6.09, 6.92, -0.84, 0.83, 0.43, 0.32, 1.02, 3.95, 4.58, 1.54, 1.51 
Amanda Labach, 8, 2, 6, 0, 0.250, 0.39, 0.30, 0.31, 0.36, 2, 0.59, 0, 0.0, 68, 49, 57, 7.21, 8.38, -1.18, 1.09, 0.39, 0.37, 1.26, 4.71, 4.71, 1.53, 1.78 
Jessica Lang, 11, 6, 5, 0, 0.545, 0.16, 0.31, 0.39, 0.64, 5, 1.25, 1.0, 0.0, 80, 53, 49, 6.63, 6.13, 0.50, 0.72, 0.44, 0.61, 0.75, 4.63, 4.13, 1.43, 1.48 
Stefanie Lawton, 63, 40, 23, 0, 0.635, 0.36, 0.14, 0.24, 0.66, 42, 1.45, 1.0, 0.25, 518, 369, 293, 7.12, 5.66, 1.47, 1.07, 0.20, 0.37, 0.91, 4.56, 4.00, 1.56, 1.42 
Kendra Lilly, 14, 8, 6, 0, 0.571, 0.40, 0.11, 0.22, 0.57, 9, 1.16, 0, 0.5, 129, 96, 78, 7.44, 6.05, 1.40, 1.26, 0.11, 0.28, 1.04, 4.65, 4.19, 1.60, 1.44 
Abigayle Lindgren, 32, 10, 22, 0, 0.313, 0.33, 0.33, 0.22, 0.48, 11, 0.82, 0, 0.0, 268, 195, 217, 7.28, 8.10, -0.82, 1.02, 0.48, 0.39, 1.19, 4.18, 5.00, 1.74, 1.62 
Kim Link, 29, 15, 14, 0, 0.517, 0.46, 0.21, 0.21, 0.57, 22, 1.58, 0, 1.0, 222, 169, 139, 7.61, 6.26, 1.35, 1.11, 0.26, 0.37, 1.04, 4.19, 4.23, 1.82, 1.48 
Towe Lundman, 5, 2, 3, 0, 0.400, 0.42, 0.31, 0.31, 0.75, 1, 0.77, 0, 0, 26, 27, 26, 10.38, 10.00, 0.38, 1.54, 0.69, 0.54, 1.31, 4.62, 4.62, 2.25, 2.17 
Amy MacDonald, 5, 0, 5, 0, 0.000, 0.29, 0.36, 0.11, 0.25, 1, 0.25, 0, 0, 40, 21, 58, 5.25, 14.50, -9.25, 0.86, 0.86, 0.11, 2.17, 3.75, 6.00, 1.40, 2.42 
Allison MacInnes, 42, 26, 16, 0, 0.619, 0.36, 0.24, 0.26, 0.53, 18, 1.08, 0.0, 0, 353, 278, 236, 7.88, 6.69, 1.19, 1.18, 0.35, 0.39, 0.99, 4.65, 4.28, 1.70, 1.56 
Isabelle Maillard, 13, 4, 9, 0, 0.308, 0.26, 0.17, 0.18, 0.45, 1, 0.50, 0, 0, 80, 54, 75, 6.75, 9.38, -2.63, 1.25, 0.33, 0.20, 1.43, 4.63, 4.88, 1.46, 1.92 
Sarah Mallais, 5, 1, 4, 0, 0.200, 0.17, 0.48, 0.18, 0.15, 2, 0.71, 0, 0, 42, 21, 45, 5.00, 10.71, -5.71, 0.72, 0.76, 0.18, 1.53, 3.33, 5.95, 1.50, 1.80 
Marla Mallett, 36, 19, 17, 0, 0.528, 0.28, 0.22, 0.30, 0.56, 21, 1.37, 0.0, 1.0, 299, 200, 192, 6.69, 6.42, 0.27, 0.97, 0.31, 0.40, 0.94, 4.55, 4.08, 1.47, 1.57 
Corina Mani, 13, 6, 7, 0, 0.462, 0.37, 0.17, 0.24, 0.33, 7, 1.35, 1.0, 0.0, 111, 79, 86, 7.12, 7.75, -0.63, 1.19, 0.26, 0.28, 1.24, 4.59, 4.05, 1.55, 1.91 
Lauren Mann, 20, 12, 8, 0, 0.600, 0.33, 0.30, 0.32, 0.49, 5, 1.12, 0, 0, 143, 109, 96, 7.62, 6.71, 0.91, 1.10, 0.52, 0.45, 0.81, 4.69, 4.20, 1.63, 1.60 
Vicki Marianchuk, 8, 1, 7, 0, 0.125, 0.20, 0.36, 0.14, 0.44, 3, 1.61, 0, 0, 56, 26, 50, 4.64, 8.93, -4.29, 0.71, 0.57, 0.21, 1.21, 3.39, 5.00, 1.37, 1.79 
Jennifer Marshall, 12, 3, 9, 0, 0.250, 0.29, 0.34, 0.27, 0.29, 10, 1.55, 0, 0.5, 110, 62, 92, 5.64, 8.36, -2.73, 0.72, 0.47, 0.38, 1.25, 3.82, 4.64, 1.48, 1.80 
Jenna Martin, 32, 16, 16, 0, 0.500, 0.37, 0.33, 0.29, 0.49, 8, 1.00, 0, 0, 230, 185, 166, 8.04, 7.22, 0.83, 1.18, 0.47, 0.41, 0.98, 4.48, 4.52, 1.80, 1.60 
Jennifer Martin, 18, 8, 9, 1, 0.471, 0.36, 0.35, 0.20, 0.47, 8, 0.86, 1.0, 0, 151, 110, 127, 7.28, 8.41, -1.13, 1.06, 0.56, 0.29, 1.22, 4.04, 5.10, 1.80, 1.65 
Nancy Martin, 22, 7, 15, 0, 0.318, 0.30, 0.22, 0.24, 0.47, 8, 0.85, 0, 0.0, 164, 116, 136, 7.07, 8.29, -1.22, 0.98, 0.33, 0.45, 1.31, 4.57, 4.57, 1.55, 1.81 
Chana Martineau, 25, 8, 17, 0, 0.320, 0.22, 0.38, 0.27, 0.57, 7, 0.98, 0, 0.0, 204, 114, 148, 5.59, 7.25, -1.67, 0.79, 0.51, 0.34, 0.93, 4.07, 4.95, 1.37, 1.47 
Taylore Maschmeyer, 10, 3, 7, 0, 0.300, 0.13, 0.31, 0.33, 0.22, 2, 0.83, 0, 1.0, 72, 39, 65, 5.42, 9.03, -3.61, 0.75, 0.41, 0.38, 1.30, 4.58, 4.58, 1.18, 1.97 
Jody Maskiewich, 13, 3, 10, 0, 0.231, 0.24, 0.26, 0.29, 0.63, 4, 0.85, 0, 0, 106, 67, 82, 6.32, 7.74, -1.42, 0.98, 0.46, 0.32, 1.05, 4.62, 4.53, 1.37, 1.71 
Kimberly Mastine, 18, 10, 8, 0, 0.556, 0.35, 0.27, 0.29, 0.55, 2, 0.94, 1.0, 0, 139, 100, 96, 7.19, 6.91, 0.29, 1.13, 0.38, 0.37, 0.96, 4.82, 4.24, 1.49, 1.63 
Veronica Mayne, 9, 5, 4, 0, 0.556, 0.36, 0.30, 0.39, 0.62, 8, 1.13, 0, 0.0, 80, 67, 54, 8.38, 6.75, 1.63, 0.93, 0.52, 0.72, 0.86, 4.63, 4.25, 1.81, 1.59 
Veronica Mayne, 9, 5, 4, 0, 0.556, 0.36, 0.30, 0.39, 0.62, 8, 1.13, 0, 0.0, 80, 67, 54, 8.38, 6.75, 1.63, 0.93, 0.52, 0.72, 0.86, 4.63, 4.25, 1.81, 1.59 
Krista McCarville, 15, 9, 6, 0, 0.600, 0.25, 0.29, 0.36, 0.41, 6, 0.81, 1.0, 0, 124, 87, 86, 7.02, 6.94, 0.08, 0.92, 0.43, 0.46, 0.98, 4.92, 4.27, 1.43, 1.62 
Nancy McConnery, 8, 2, 6, 0, 0.250, 0.39, 0.30, 0.24, 0.62, 2, 1.09, 0.0, 0, 64, 43, 48, 6.72, 7.50, -0.78, 1.13, 0.43, 0.26, 1.03, 4.22, 4.69, 1.59, 1.60 
Stacey McCormack-Lacey, 6, 4, 2, 0, 0.667, 0.50, 0.21, 0.21, 0.55, 0, 0.57, 0, 0, 53, 52, 38, 9.81, 7.17, 2.64, 1.58, 0.33, 0.48, 1.03, 4.72, 4.72, 2.08, 1.52 
Deb McCreanor, 16, 3, 13, 0, 0.188, 0.25, 0.37, 0.15, 0.54, 16, 1.78, 0, 0.0, 118, 61, 97, 5.17, 8.22, -3.05, 0.68, 0.56, 0.28, 1.21, 3.05, 5.17, 1.69, 1.59 
Carina McKay-Saturnino, 9, 2, 7, 0, 0.222, 0.25, 0.40, 0.28, 0.42, 3, 0.96, 0, 0, 83, 48, 68, 5.78, 8.19, -2.41, 0.86, 0.58, 0.28, 1.08, 4.10, 4.94, 1.41, 1.66 
Susan McKnight, 30, 15, 15, 0, 0.500, 0.33, 0.27, 0.31, 0.49, 15, 0.88, 0, 1.0, 239, 178, 173, 7.45, 7.24, 0.21, 1.02, 0.34, 0.44, 1.15, 4.64, 4.48, 1.60, 1.62 
Christine McMakin, 10, 5, 5, 0, 0.500, 0.26, 0.24, 0.22, 0.57, 3, 1.02, 0, 0, 88, 56, 64, 6.36, 7.27, -0.91, 1.02, 0.38, 0.28, 1.04, 4.43, 4.55, 1.44, 1.60 
Jonna McManus, 19, 8, 11, 0, 0.421, 0.40, 0.26, 0.12, 0.58, 10, 1.44, 0, 0, 132, 92, 92, 6.97, 6.97, 0.00, 1.12, 0.34, 0.17, 1.14, 3.86, 4.70, 1.80, 1.48 
Angie Melaney, 7, 3, 4, 0, 0.429, 0.28, 0.21, 0.17, 0.65, 4, 0.70, 0, 0, 57, 40, 39, 7.02, 6.84, 0.18, 1.06, 0.33, 0.21, 1.17, 4.56, 4.74, 1.54, 1.44 
Katherine Michaluk, 3, 0, 3, 0, 0.000, 0.00, 0.50, 0.11, 0.13, 0, 0.00, 0, 0, 21, 7, 22, 3.33, 10.48, -7.14, 0.50, 0.50, 0.11, 1.78, 3.33, 6.67, 1.00, 1.57 
Sherry Middaugh, 63, 39, 24, 0, 0.619, 0.36, 0.16, 0.23, 0.58, 39, 1.41, 0.6666666666666666, 0.25, 523, 361, 319, 6.90, 6.10, 0.80, 1.06, 0.22, 0.32, 1.00, 4.55, 4.03, 1.52, 1.51 
Mayu Minami, 4, 1, 3, 0, 0.250, 0.25, 0.42, 0.23, 0.33, 0, 0.40, 0, 0, 25, 15, 32, 6.00, 12.80, -6.80, 0.92, 0.83, 0.31, 1.69, 4.00, 5.60, 1.50, 2.29 
Lindsay Miners, 8, 2, 6, 0, 0.250, 0.12, 0.35, 0.37, 0.41, 7, 1.04, 0, 1.0, 67, 37, 55, 5.52, 8.21, -2.69, 0.58, 0.55, 0.52, 1.22, 4.33, 4.63, 1.28, 1.77 
Melba Mitchell, 6, 0, 6, 0, 0.000, 0.13, 0.52, 0.13, 0.29, 1, 0.24, 0, 0, 41, 16, 68, 3.90, 16.59, -12.68, 0.56, 1.12, 0.13, 2.50, 3.17, 6.59, 1.23, 2.52 
Victoria Moiseeva, 17, 9, 8, 0, 0.529, 0.30, 0.22, 0.26, 0.60, 9, 1.33, 0, 0, 128, 85, 86, 6.64, 6.72, -0.08, 0.94, 0.33, 0.40, 1.00, 4.45, 4.22, 1.49, 1.59 
Maile Molder, 12, 8, 4, 0, 0.667, 0.43, 0.22, 0.30, 0.70, 7, 1.26, 0.0, 0, 111, 91, 64, 8.20, 5.77, 2.43, 1.22, 0.28, 0.44, 0.86, 4.68, 4.05, 1.75, 1.42 
Michelle Montford, 39, 25, 14, 0, 0.641, 0.39, 0.26, 0.28, 0.60, 14, 1.32, 0, 0.5, 287, 217, 173, 7.56, 6.03, 1.53, 1.12, 0.35, 0.41, 0.84, 4.53, 4.15, 1.67, 1.45 
Kristie Moore, 19, 11, 8, 0, 0.579, 0.25, 0.24, 0.26, 0.64, 14, 1.58, 1.0, 0, 139, 91, 94, 6.55, 6.76, -0.22, 0.89, 0.37, 0.41, 1.00, 4.17, 4.24, 1.57, 1.59 
Sophie Morissette, 7, 3, 4, 0, 0.429, 0.31, 0.36, 0.19, 0.45, 1, 0.77, 0, 0, 65, 41, 52, 6.31, 8.00, -1.69, 1.03, 0.45, 0.22, 1.16, 4.00, 5.23, 1.58, 1.53 
Katie Morrissey, 22, 9, 13, 0, 0.409, 0.38, 0.22, 0.31, 0.48, 6, 0.79, 0, 0.0, 165, 124, 111, 7.52, 6.73, 0.79, 1.16, 0.24, 0.37, 1.07, 5.03, 4.18, 1.49, 1.61 
Giada Mosaner, 9, 0, 9, 0, 0.000, 0.23, 0.54, 0.22, 0.26, 1, 0.41, 0, 0, 73, 36, 85, 4.93, 11.64, -6.71, 0.68, 0.83, 0.25, 1.59, 3.42, 6.16, 1.44, 1.89 
Mari Motohashi, 4, 1, 3, 0, 0.250, 0.25, 0.42, 0.23, 0.33, 0, 0.40, 0, 0, 25, 15, 32, 6.00, 12.80, -6.80, 0.92, 0.83, 0.31, 1.69, 4.00, 5.60, 1.50, 2.29 
Eve Muirhead, 90, 63, 27, 0, 0.700, 0.48, 0.18, 0.29, 0.59, 27, 0.84, 0.6, 0.0, 675, 617, 421, 9.14, 6.24, 2.90, 1.38, 0.27, 0.49, 0.94, 4.98, 4.18, 1.84, 1.49 
Gail Munro, 12, 3, 9, 0, 0.250, 0.21, 0.34, 0.23, 0.42, 5, 0.90, 0.0, 0, 111, 64, 93, 5.77, 8.38, -2.61, 0.81, 0.47, 0.32, 1.25, 4.05, 5.05, 1.42, 1.66 
Sarah Murphy, 16, 10, 6, 0, 0.625, 0.40, 0.19, 0.21, 0.61, 9, 1.42, 0.0, 1.0, 141, 104, 85, 7.38, 6.03, 1.35, 1.19, 0.25, 0.31, 0.94, 4.40, 4.18, 1.68, 1.44 
Larisa Murray, 20, 8, 12, 0, 0.400, 0.29, 0.32, 0.28, 0.44, 6, 0.71, 1.0, 0.0, 155, 102, 120, 6.58, 7.74, -1.16, 0.93, 0.42, 0.36, 1.16, 4.52, 4.77, 1.46, 1.62 
Heather Nedohin, 57, 32, 25, 0, 0.561, 0.33, 0.15, 0.18, 0.61, 27, 1.73, 0.8, 0.0, 467, 291, 263, 6.23, 5.63, 0.60, 1.07, 0.19, 0.24, 0.88, 4.33, 3.94, 1.44, 1.43 
Deanne Nichol, 11, 2, 9, 0, 0.182, 0.13, 0.38, 0.26, 0.37, 3, 0.94, 0, 0.0, 85, 48, 75, 5.65, 8.82, -3.18, 0.69, 0.48, 0.44, 1.28, 4.00, 5.06, 1.41, 1.74 
Lene Nielsen, 54, 26, 28, 0, 0.481, 0.35, 0.25, 0.28, 0.52, 24, 1.01, 0, 1.0, 445, 326, 306, 7.33, 6.88, 0.45, 1.05, 0.37, 0.44, 0.98, 4.54, 4.45, 1.61, 1.55 
Junko Nishimuro, 5, 1, 4, 0, 0.200, 0.27, 0.43, 0.25, 0.58, 1, 0.26, 0.0, 0, 39, 26, 38, 6.67, 9.74, -3.08, 0.91, 0.74, 0.31, 1.31, 4.10, 5.64, 1.63, 1.73 
Jocelyn Nix, 9, 4, 5, 0, 0.444, 0.23, 0.19, 0.22, 0.61, 7, 1.61, 0.5, 0.0, 87, 49, 54, 5.63, 6.21, -0.57, 0.86, 0.26, 0.29, 0.96, 4.25, 4.14, 1.32, 1.50 
Amy Nixon, 39, 21, 18, 0, 0.538, 0.43, 0.16, 0.19, 0.62, 18, 1.35, 0, 0.0, 296, 222, 191, 7.50, 6.45, 1.05, 1.24, 0.22, 0.32, 1.01, 4.32, 4.32, 1.73, 1.49 
Brit O'Neill, 21, 10, 11, 0, 0.476, 0.21, 0.22, 0.24, 0.57, 4, 0.66, 1.0, 0.0, 167, 106, 112, 6.35, 6.71, -0.36, 1.00, 0.28, 0.28, 1.05, 4.79, 4.55, 1.33, 1.47 
Kathy O'Rourke, 15, 9, 6, 0, 0.600, 0.37, 0.18, 0.22, 0.67, 14, 1.69, 1.0, 0, 118, 84, 67, 7.12, 5.68, 1.44, 1.03, 0.28, 0.28, 0.96, 4.49, 3.81, 1.58, 1.49 
